year,paper,authors,ratings,decisions,institution,csranking,categories,authors_citations,authors_publications,authors_hindex,arxiv
2018,Synthetic and Natural Noise Both Break Neural Machine Translation,Yonatan Belinkov;Yonatan Bisk,7.333333333333333,Accept,Massachusetts Institute of Technology;University of Washington,2;6,3,1532;1102,63;43,21;16,False
2018,Policy Optimization by Genetic Distillation ,Tanmay Gangwani;Jian Peng,5.666666666666667,Accept,"University of Illinois, Urbana Champaign;University of Illinois, Urbana Champaign",3;3,0,58;2078,14;120,4;23,True
2018,Active Neural Localization,Devendra Singh Chaplot;Emilio Parisotto;Ruslan Salakhutdinov,7.0,Accept,Carnegie Mellon University;Carnegie Mellon University;Carnegie Mellon University,1;1;1,0,764;868;66654,29;17;253,11;9;81,False
2018,Reinforcement Learning on Web Interfaces using Workflow-Guided Exploration,Evan Zheran Liu;Kelvin Guu;Panupong Pasupat;Tianlin Shi;Percy Liang,6.666666666666667,Accept,Stanford University;Stanford University;Stanford University;Stanford University;Stanford University,4;4;4;4;4,0,122;560;661;626;12558,8;12;22;13;144,4;8;14;8;47,False
2018,Training GANs with Optimism,Constantinos Daskalakis;Andrew Ilyas;Vasilis Syrgkanis;Haoyang Zeng,7.0,Accept,Massachusetts Institute of Technology;Massachusetts Institute of Technology;Microsoft;Massachusetts Institute of Technology,2;2;-1;2,5;4;1,4862;1848;1437;694,168;28;101;26,40;15;22;9,True
2018,"A Compressed Sensing View of Unsupervised Text Embeddings, Bag-of-n-Grams, and LSTMs",Sanjeev Arora;Mikhail Khodak;Nikunj Saunshi;Kiran Vodrahalli,6.666666666666667,Accept,Princeton University;Princeton University;Princeton University;Columbia University,31;31;31;15,1,15810;348;145;119,349;23;8;18,61;8;4;5,False
2018,Scalable Private Learning with PATE,Nicolas Papernot;Shuang Song;Ilya Mironov;Ananth Raghunathan;Kunal Talwar;Ulfar Erlingsson,6.333333333333333,Accept,"Pennsylvania State University;University of California, San Diego;Google;Google;Google;Google",40;11;-1;-1;-1;-1,1,9053;422;5431;952;16245;5200,66;39;64;25;144;65,27;8;27;11;41;29,False
2018,Deep Bayesian Bandits Showdown:  An Empirical Comparison of Bayesian Deep Networks for Thompson Sampling,Carlos Riquelme;George Tucker;Jasper Snoek,6.0,Accept,Google;Google;Google,-1;-1;-1,11,737;2557;4795,53;74;61,15;21;18,False
2018,Deep Gradient Compression: Reducing the Communication Bandwidth for Distributed Training,Yujun Lin;Song Han;Huizi Mao;Yu Wang;Bill Dally,6.666666666666667,Accept,Stanford University;Stanford University;Stanford University;Tsinghua University;Stanford University,4;4;4;10;4,3,462;792;5779;-1;30017,17;48;22;-1;268,5;12;14;-1;67,False
2018,The power of deeper networks for expressing natural functions,David Rolnick;Max Tegmark,6.333333333333333,Accept,Massachusetts Institute of Technology;Massachusetts Institute of Technology,2;2,1,609;7065,37;269,10;42,True
2018,Auto-Conditioned Recurrent Networks for Extended Complex Human Motion Synthesis,Yi Zhou;Zimo Li;Shuangjiu Xiao;Chong He;Zeng Huang;Hao Li,6.666666666666667,Accept,University of Southern California;University of Southern California;Shanghai Jiao Tong University;Shanghai Jiao Tong University;University of Southern California;Hao-li,31;31;57;57;31;-1,0,12300;1468;238;147;458;998,842;21;69;23;38;146,44;10;8;5;12;15,True
2018,A Hierarchical Model for Device Placement,Azalia Mirhoseini;Anna Goldie;Hieu Pham;Benoit Steiner;Quoc V. Le;Jeff Dean,6.0,Accept,Google;Google;Carnegie Mellon University;Google;Google;Google,-1;-1;1;-1;-1;-1,3;2;10,1054;498;4985;14484;47174;1958,56;18;18;15;193;27,14;6;11;7;79;9,False
2018,Improving GANs Using Optimal Transport,Tim Salimans;Han Zhang;Alec Radford;Dimitris Metaxas,6.666666666666667,Accept,OpenAI;Rutgers University;OpenAI;Rutgers University,-1;34;-1;34,5;4,6576;4644;13991;21209,35;278;18;659,13;33;12;73,False
2018,Improving GAN Training via Binarized Representation Entropy (BRE) Regularization,Yanshuai Cao;Gavin Weiguang Ding;Kry Yik-Chau Lui;Ruitong Huang,5.666666666666667,Accept,Borealis AI;Borealis AI;Borealis AI;Borealis AI,-1;-1;-1;-1,5;4,303;226;59;376,20;21;3;29,7;9;2;10,False
2018,Hierarchical Density Order Embeddings,Ben Athiwaratkun;Andrew Gordon Wilson,6.0,Accept,Cornell University;Cornell University,7;7,3;10,403;2721,11;102,9;27,False
2018,Stabilizing Adversarial Nets with Prediction Methods,Abhay Yadav;Sohil Shah;Zheng Xu;David Jacobs;Tom Goldstein,6.666666666666667,Accept,"University of Maryland, College Park;University of Maryland, College Park;University of Maryland, College Park;University of Maryland, College Park;University of Maryland, College Park",12;12;12;12;12,4,154;120;646;11693;5742,13;19;44;215;98,6;5;14;48;27,True
2018,Boosting the Actor with Dual Critic,Bo Dai;Albert Shaw;Niao He;Lihong Li;Le Song,6.0,Accept,"Georgia Institute of Technology;Georgia Institute of Technology;University of Illinois, Urbana Champaign;Google;Georgia Institute of Technology",13;13;3;-1;13,0,3445;150;867;10475;9225,397;9;48;242;328,30;4;13;46;52,False
2018,On the Information Bottleneck Theory of Deep Learning,Andrew Michael Saxe;Yamini Bansal;Joel Dapello;Madhu Advani;Artemy Kolchinsky;Brendan Daniel Tracey;David Daniel Cox,6.666666666666667,Accept,Harvard University;Harvard University;Harvard University;Harvard University;Santa Fe Institute;;Harvard University,37;37;37;37;-1;-1;37,8,2009;191;144;262;526;587;5939,32;6;3;15;51;28;109,12;3;2;6;12;11;31,False
2018,Syntax-Directed Variational Autoencoder for Structured Data,Hanjun Dai;Yingtao Tian;Bo Dai;Steven Skiena;Le Song,5.0,Accept,"Georgia Institute of Technology;State University of New York, Stony Brook;Georgia Institute of Technology;State University of New York, Stony Brook;Georgia Institute of Technology",13;42;13;42;13,5,1834;555;3445;10689;9225,57;44;397;351;328,17;11;30;42;52,False
2018,TRUNCATED HORIZON POLICY SEARCH: COMBINING REINFORCEMENT LEARNING & IMITATION LEARNING,Wen Sun;J. Andrew Bagnell;Byron Boots,5.333333333333333,Accept,Carnegie Mellon University;Carnegie Mellon University;Georgia Institute of Technology,1;1;13,0,627;14006;2507,36;196;140,13;53;28,False
2018,Understanding Deep Neural Networks with Rectified Linear Units,Raman Arora;Amitabh Basu;Poorya Mianjy;Anirbit Mukherjee,6.333333333333333,Accept,Johns Hopkins University;Johns Hopkins University;Johns Hopkins University;Johns Hopkins University,71;71;71;71,1,2637;991;264;244,85;86;12;11,22;17;5;4,True
2018,Deep Neural Networks as Gaussian Processes,Jaehoon Lee;Yasaman Bahri;Roman Novak;Samuel S. Schoenholz;Jeffrey Pennington;Jascha Sohl-Dickstein,5.666666666666667,Accept,Google;Google;Google;Google;Google;Google,-1;-1;-1;-1;-1;-1,11,563;951;693;2970;16048;4820,55;30;12;70;51;101,8;10;8;20;20;33,True
2018,Deep Complex Networks,Chiheb Trabelsi;Olexa Bilaniuk;Ying Zhang;Dmitriy Serdyuk;Sandeep Subramanian;Joao Felipe Santos;Soroush Mehri;Negar Rostamzadeh;Yoshua Bengio;Christopher J Pal,6.333333333333333,Accept,Polytechnique Montreal;University of Montreal;University of Montreal;University of Montreal;University of Montreal;Institut national de la recherche scientifique;Microsoft;Element AI;University of Montreal;Polytechnique Montreal,364;124;124;124;124;-1;-1;-1;124;364,2,275;272;-1;3822;2506;762;720;367;200499;8128,11;14;-1;15;17;43;8;31;804;120,4;7;-1;11;11;13;6;10;146;33,True
2018,Non-Autoregressive Neural Machine Translation,Jiatao Gu;James Bradbury;Caiming Xiong;Victor O.K. Li;Richard Socher,6.666666666666667,Accept,The University of Hong Kong;SalesForce.com;SalesForce.com;The University of Hong Kong;SalesForce.com,90;-1;-1;90;-1,3,1409;1288;6187;8857;51920,40;14;156;563;180,14;7;31;42;48,False
2018,Depthwise Separable Convolutions for Neural Machine Translation,Lukasz Kaiser;Aidan N. Gomez;Francois Chollet,6.333333333333333,Accept,"Google;Department of Computer Science, University of Toronto;Google",-1;17;-1,3,22214;9541;8386,75;15;98,24;8;37,True
2018,Learning a neural response metric for retinal prosthesis,Nishal P Shah;Sasidhar Madugula;EJ Chichilnisky;Yoram Singer;Jonathon Shlens,6.0,Accept,Stanford University;Stanford University;Stanford University;Google;Google,4;4;4;-1;-1,5,30;63;439;34362;23315,14;10;24;211;80,4;5;11;58;37,False
2018,Distributed Distributional Deterministic Policy Gradients,Gabriel Barth-Maron;Matthew W. Hoffman;David Budden;Will Dabney;Dan Horgan;Dhruva TB;Alistair Muldal;Nicolas Heess;Timothy Lillicrap,6.666666666666667,Accept,Google;Google;Google;Google;Google;Google;Google;Google;Google,-1;-1;-1;-1;-1;-1;-1;-1;-1,0,576;1717;1232;1733;1357;569;387;11276;23365,14;34;55;25;9;4;9;104;74,8;17;14;13;8;4;7;37;39,False
2018,Neural-Guided Deductive Search for Real-Time Program Synthesis from Examples,Ashwin Kalyan;Abhishek Mohta;Oleksandr Polozov;Dhruv Batra;Prateek Jain;Sumit Gulwani,6.666666666666667,Accept,Georgia Institute of Technology;Microsoft;Microsoft;Georgia Institute of Technology;Microsoft;Microsoft,13;-1;-1;13;-1;-1,8,48;51;543;1619;94;7619,1;3;22;26;26;203,1;2;9;15;5;50,False
2018,Learning an Embedding Space for Transferable Robot Skills,Karol Hausman;Jost Tobias Springenberg;Ziyu Wang;Nicolas Heess;Martin Riedmiller,7.0,Accept,University of Southern California;Google;Google;Google;Google,31;-1;-1;-1;-1,0,840;7210;4187;11276;25118,62;54;51;104;190,14;28;21;37;39,False
2018,Multi-Mention Learning for Reading Comprehension with Neural Cascades,Swabha Swayamdipta;Ankur P. Parikh;Tom Kwiatkowski,6.0,Accept,Carnegie Mellon University;Google;Google,1;-1;-1,0,1013;1474;214,24;43;40,12;16;18,True
2018,Learning Differentially Private Recurrent Language Models,H. Brendan McMahan;Daniel Ramage;Kunal Talwar;Li Zhang,7.333333333333333,Accept,Google;Google;Google;Google,-1;-1;-1;-1,3,5767;20590;16245;4886,68;46;144;662,32;30;41;32,True
2018,Learning Approximate Inference Networks for Structured Prediction,Lifu Tu;Kevin Gimpel,7.0,Accept,Toyota Technological Institute at Chicago;Toyota Technological Institute at Chicago,-1;-1,3,137;5614,11;99,5;30,False
2018,Emergent Communication through Negotiation,Kris Cao;Angeliki Lazaridou;Marc Lanctot;Joel Z Leibo;Karl Tuyls;Stephen Clark,6.0,Accept,University of Cambridge;Google;Google;Google;Google;Google,71;-1;-1;-1;-1;-1,0,141;1714;10441;3450;3671;6402,7;76;70;75;282;189,4;21;23;29;33;43,False
2018,Ensemble Adversarial Training: Attacks and Defenses,Florian Tramèr;Alexey Kurakin;Nicolas Papernot;Ian Goodfellow;Dan Boneh;Patrick McDaniel,6.0,Accept,Stanford University;Google;Pennsylvania State University;Google;Stanford University;Pennsylvania State University,4;-1;40;-1;4;40,4,2306;4456;9053;58206;50378;21786,36;14;66;90;414;273,18;9;27;56;97;62,True
2018,Maximum a Posteriori Policy Optimisation,Abbas Abdolmaleki;Jost Tobias Springenberg;Yuval Tassa;Remi Munos;Nicolas Heess;Martin Riedmiller,6.0,Accept,;Google;Google;Google;Google,-1;-1;-1;-1;-1,0,520;7210;7061;9222;11276;25118,45;54;45;190;104;190,10;28;24;53;37;39,False
2018,Global Optimality Conditions for Deep Neural Networks,Chulhee Yun;Suvrit Sra;Ali Jadbabaie,6.666666666666667,Accept,Massachusetts Institute of Technology;Massachusetts Institute of Technology;Massachusetts Institute of Technology,2;2;2,1;9,194;6325;14884,22;163;300,6;39;46,True
2018,Leave no Trace: Learning to Reset for Safe and Autonomous Reinforcement Learning,Benjamin Eysenbach;Shixiang Gu;Julian Ibarz;Sergey Levine,6.25,Accept,Google;University of Cambridge;Google;Google,-1;71;-1;-1,0,347;3732;2860;24235,16;39;22;309,6;20;13;73,False
2018,Sensitivity and Generalization in Neural Networks: an Empirical Study,Roman Novak;Yasaman Bahri;Daniel A. Abolafia;Jeffrey Pennington;Jascha Sohl-Dickstein,5.666666666666667,Accept,Google;Google;Google;Google;Google,-1;-1;-1;-1;-1,8,693;951;251;16048;4820,12;30;8;51;101,8;10;4;20;33,False
2018,Combining Symbolic Expressions and Black-box Function Evaluations in Neural Programs,Forough Arabshahi;Sameer Singh;Animashree Anandkumar,6.333333333333333,Accept,"University of California, Irvine;University of California, Irvine;University of California-Irvine",36;36;36,8,35;5504;5777,15;118;219,4;27;38,False
2018,Dynamic Neural Program Embeddings for Program Repair,Ke Wang;Rishabh Singh;Zhendong Su,6.666666666666667,Accept,"University of California, Davis;Microsoft;University of California, Davis",78;-1;78,0,1703;2145;6975,69;80;165,8;24;42,False
2018,Generating Natural Adversarial Examples,Zhengli Zhao;Dheeru Dua;Sameer Singh,6.333333333333333,Accept,"University of California, Irvine;University of California, Irvine;University of California, Irvine",36;36;36,3;4;5,415;299;5504,7;12;118,4;4;27,True
2018,mixup: Beyond Empirical Risk Minimization,Hongyi Zhang;Moustapha Cisse;Yann N. Dauphin;David Lopez-Paz,6.333333333333333,Accept,Massachusetts Institute of Technology;Facebook;Facebook;Facebook,2;-1;-1;-1,5;4;8,870;2917;8433;2380,24;48;43;45,3;19;27;19,True
2018,Backpropagation through the Void: Optimizing control variates for black-box gradient estimation,Will Grathwohl;Dami Choi;Yuhuai Wu;Geoff Roeder;David Duvenaud,7.0,Accept,"Department of Computer Science, University of Toronto;Department of Computer Science, University of Toronto;Department of Computer Science, University of Toronto;Department of Computer Science, University of Toronto;Department of Computer Science, University of Toronto",17;17;17;17;17,0,368;153;1146;216;5822,13;6;28;9;74,5;3;13;4;28,True
2018,"Don't Decay the Learning Rate, Increase the Batch Size",Samuel L. Smith;Pieter-Jan Kindermans;Chris Ying;Quoc V. Le,6.333333333333333,Accept,Google;Google;Google;Google,-1;-1;-1;-1,0,1146;1898;164;47174,26;47;6;193,11;18;4;79,True
2018,Fidelity-Weighted Learning,Mostafa Dehghani;Arash Mehrjou;Stephan Gouws;Jaap Kamps;Bernhard Schölkopf,6.0,Accept,"University of Amsterdam;Max Planck Institute for Intelligent Systems, Max-Planck Institute;Google;University of Amsterdam;Max Planck Institute for Intelligent Systems, Max-Planck Institute",181;-1;-1;181;-1,3,825;127;3545;4308;75018,74;27;23;375;860,13;5;12;30;119,False
2018,Emergent Complexity via Multi-Agent Competition,Trapit Bansal;Jakub Pachocki;Szymon Sidor;Ilya Sutskever;Igor Mordatch,6.333333333333333,Accept,"University of Massachusetts, Amherst;OpenAI;OpenAI;OpenAI;OpenAI",30;-1;-1;-1;-1,0,559;969;935;129341;3002,15;31;15;90;48,8;12;7;52;26,True
2018,A PAC-Bayesian Approach to Spectrally-Normalized Margin Bounds for Neural Networks,Behnam Neyshabur;Srinadh Bhojanapalli;Nathan Srebro,7.333333333333333,Accept,Toyota Technological Institute at Chicago;Toyota Technological Institute at Chicago;Toyota Technological Institute at Chicago,-1;-1;-1,1;8,2357;1570;13263,27;28;176,18;15;52,True
2018,N2N learning: Network to Network Compression via Policy Gradient Reinforcement Learning,Anubhav Ashok;Nicholas Rhinehart;Fares Beainy;Kris M. Kitani,6.0,Accept,Carnegie Mellon University;Carnegie Mellon University;Volvo Trucks;Carnegie Mellon University,1;1;-1;1,6;2,103;374;218;2418,7;21;32;115,3;9;8;25,True
2018,AmbientGAN: Generative models from lossy measurements,Ashish Bora;Eric Price;Alexandros G. Dimakis,7.333333333333333,Accept,"University of Texas, Austin;University of Texas, Austin;University of Texas, Austin",21;21;21,5;4,299;2704;11898,15;63;204,4;21;49,False
2018,Eigenoption Discovery through the Deep Successor Representation,Marlos C. Machado;Clemens Rosenbaum;Xiaoxiao Guo;Miao Liu;Gerald Tesauro;Murray Campbell,7.333333333333333,Accept,"University of Alberta;University of Massachusetts, Amherst;International Business Machines;International Business Machines;International Business Machines;International Business Machines",99;30;-1;-1;-1;-1,0,615;478;1480;1735;7513;1531,31;70;42;198;124;57,11;10;13;20;45;19,True
2018,Learning General Purpose Distributed Sentence Representations via Large Scale Multi-task Learning,Sandeep Subramanian;Adam Trischler;Yoshua Bengio;Christopher J Pal,6.666666666666667,Accept,University of Montreal;Microsoft;University of Montreal;Polytechnique Montreal,124;-1;124;364,3;6,2506;1533;200499;8128,17;47;804;120,11;17;146;33,False
2018,Communication Algorithms via Deep Learning,Hyeji Kim;Yihan Jiang;Ranvir B. Rana;Sreeram Kannan;Sewoong Oh;Pramod Viswanath,5.666666666666667,Accept,"University of Illinois, Urbana Champaign;University of Washington, Seattle;University of Illinois, Urbana Champaign;University of Washington, Seattle;University of Illinois at Urbana-Champaign;University of Illinois, Urbana Champaign",3;6;3;6;3;3,0,269;201;90;779;4388;16489,41;17;5;60;86;179,8;6;2;16;28;39,False
2018,Variational Inference of Disentangled Latent Concepts from Unlabeled Observations,Abhishek Kumar;Prasanna Sattigeri;Avinash Balakrishnan,6.666666666666667,Accept,International Business Machines;International Business Machines;International Business Machines,-1;-1;-1,5,3062;589;476,41;59;52,20;12;11,True
2018,Variational Message Passing with Structured Inference Networks,Wu Lin;Nicolas Hubacher;Mohammad Emtiyaz Khan,7.0,Accept,University of British Columbia;;RIKEN,34;-1;-1,5;10,206;24;654,19;2;65,7;1;16,False
